date,state,dataPoint,candidate,percentage,datetwo
2/09/2019,Florida,1,Biden,32.5,
2/09/2019,Illinois,1,Biden,41.9,
2/09/2019,Ohio,1,Biden,35.6,
2/09/2019,Georgia,1,Biden,42,
2/09/2019,Puerto Rico,1,Biden,34.9,
2/09/2019,Alaska,1,Biden,35.2,
2/09/2019,Hawaii,1,Biden,28.6,
2/09/2019,Louisiana,1,Biden,42.9,
2/09/2019,Wyoming,1,Biden,32.2,
2/09/2019,Wisconsin,1,Biden,30.2,
2/09/2019,Connecticut,1,Biden,27.2,
2/09/2019,Delaware,1,Biden,34.9,
2/09/2019,Maryland,1,Biden,27.9,
2/09/2019,New York,1,Biden,25.3,
2/09/2019,Pennsylvania,1,Biden,38.7,
2/09/2019,Rhode Island,1,Biden,28.3,
2/09/2019,Guam,1,Biden,34.9,
2/09/2019,Kansas,1,Biden,36.8,
2/09/2019,Indiana,1,Biden,31.6,
2/09/2019,Nebraska,1,Biden,35.6,
2/09/2019,West Virginia,1,Biden,41.5,
2/09/2019,Kentucky,1,Biden,40.9,
2/09/2019,Oregon,1,Biden,29.4,
2/09/2019,District of Columbia,1,Biden,31.7,
2/09/2019,Montana,1,Biden,32,
2/09/2019,New Jersey,1,Biden,25.6,
2/09/2019,New Mexico,1,Biden,29.7,
2/09/2019,South Dakota,1,Biden,33.9,
2/09/2019,Virgin Islands,1,Biden,34.9,
2/09/2019,US,1,Biden,34.4,
2/09/2019,Iowa,1,Bloomberg,0,
2/09/2019,New Hampshire,1,Bloomberg,0,
2/09/2019,Nevada,1,Bloomberg,0,
2/09/2019,South Carolina,1,Bloomberg,0,
2/09/2019,Alabama,1,Bloomberg,0,
2/09/2019,American Samoa,1,Bloomberg,0,
2/09/2019,Arkansas,1,Bloomberg,0,
2/09/2019,California,1,Bloomberg,0,
2/09/2019,Colorado,1,Bloomberg,0,
2/09/2019,Democrats Abroad,1,Bloomberg,0,
2/09/2019,Maine,1,Bloomberg,0,
2/09/2019,Massachusetts,1,Bloomberg,0,
2/09/2019,Minnesota,1,Bloomberg,0,
2/09/2019,North Carolina,1,Bloomberg,0,
2/09/2019,Oklahoma,1,Bloomberg,0,
2/09/2019,Tennessee,1,Bloomberg,0,
2/09/2019,Texas,1,Bloomberg,0,
2/09/2019,Utah,1,Bloomberg,0,
2/09/2019,Vermont,1,Bloomberg,0,
2/09/2019,Virginia,1,Bloomberg,0,
2/09/2019,Idaho,1,Bloomberg,0,
2/09/2019,Michigan,1,Bloomberg,0,
2/09/2019,Mississippi,1,Bloomberg,0,
2/09/2019,Missouri,1,Bloomberg,0,
2/09/2019,North Dakota,1,Bloomberg,0,
2/09/2019,Washington,1,Bloomberg,0,
2/09/2019,Northern Marianas,1,Bloomberg,0,
2/09/2019,Arizona,1,Bloomberg,0,
2/09/2019,Florida,1,Bloomberg,0,
2/09/2019,Illinois,1,Bloomberg,0,
2/09/2019,Ohio,1,Bloomberg,0,
2/09/2019,Georgia,1,Bloomberg,0,
2/09/2019,Puerto Rico,1,Bloomberg,0,
2/09/2019,Alaska,1,Bloomberg,0,
2/09/2019,Hawaii,1,Bloomberg,0,
2/09/2019,Louisiana,1,Bloomberg,0,
2/09/2019,Wyoming,1,Bloomberg,0,
2/09/2019,Wisconsin,1,Bloomberg,0,
2/09/2019,Connecticut,1,Bloomberg,0,
2/09/2019,Delaware,1,Bloomberg,0,
2/09/2019,Maryland,1,Bloomberg,0,
2/09/2019,New York,1,Bloomberg,0,
2/09/2019,Pennsylvania,1,Bloomberg,0,
2/09/2019,Rhode Island,1,Bloomberg,0,
2/09/2019,Guam,1,Bloomberg,0,
2/09/2019,Kansas,1,Bloomberg,0,
2/09/2019,Indiana,1,Bloomberg,0,
2/09/2019,Nebraska,1,Bloomberg,0,
2/09/2019,West Virginia,1,Bloomberg,0,
2/09/2019,Kentucky,1,Bloomberg,0,
2/09/2019,Oregon,1,Bloomberg,0,
2/09/2019,District of Columbia,1,Bloomberg,0,
2/09/2019,Montana,1,Bloomberg,0,
2/09/2019,New Jersey,1,Bloomberg,0,
2/09/2019,New Mexico,1,Bloomberg,0,
2/09/2019,South Dakota,1,Bloomberg,0,
2/09/2019,Virgin Islands,1,Bloomberg,0,
2/09/2019,US,1,Bloomberg,0,
2/09/2019,Iowa,1,Booker,2.4,
2/09/2019,New Hampshire,1,Booker,3.3,
2/09/2019,Nevada,1,Booker,1.7,
2/09/2019,South Carolina,1,Booker,4.1,
2/09/2019,Alabama,1,Booker,4.5,
2/09/2019,American Samoa,1,Booker,2.5,
2/09/2019,Arkansas,1,Booker,4.1,
2/09/2019,California,1,Booker,1.9,
2/09/2019,Colorado,1,Booker,2,
2/09/2019,Democrats Abroad,1,Booker,2.5,
2/09/2019,Maine,1,Booker,2.6,
2/09/2019,Massachusetts,1,Booker,3.6,
2/09/2019,Minnesota,1,Booker,0.6,
2/09/2019,North Carolina,1,Booker,2,
2/09/2019,Oklahoma,1,Booker,3.5,
2/09/2019,Tennessee,1,Booker,3.5,
2/09/2019,Texas,1,Booker,3.2,
2/09/2019,Utah,1,Booker,0.5,
2/09/2019,Vermont,1,Booker,1.6,
2/09/2019,Virginia,1,Booker,3.7,
2/09/2019,Idaho,1,Booker,1.1,
2/09/2019,Michigan,1,Booker,1.1,
2/09/2019,Mississippi,1,Booker,5.3,
2/09/2019,Missouri,1,Booker,3.6,
2/09/2019,North Dakota,1,Booker,0.8,
2/09/2019,Washington,1,Booker,1.7,
2/09/2019,Northern Marianas,1,Booker,2.5,
2/09/2019,Arizona,1,Booker,1.4,
2/09/2019,Florida,1,Booker,0.7,
2/09/2019,Illinois,1,Booker,2.6,
2/09/2019,Ohio,1,Booker,1.5,
2/09/2019,Georgia,1,Booker,4.2,
2/09/2019,Puerto Rico,1,Booker,2.5,
2/09/2019,Alaska,1,Booker,0.8,
2/09/2019,Hawaii,1,Booker,0.6,
2/09/2019,Louisiana,1,Booker,4.6,
2/09/2019,Wyoming,1,Booker,0.6,
2/09/2019,Wisconsin,1,Booker,1,
2/09/2019,Connecticut,1,Booker,4.3,
2/09/2019,Delaware,1,Booker,4.3,
2/09/2019,Maryland,1,Booker,7,
2/09/2019,New York,1,Booker,2.4,
2/09/2019,Pennsylvania,1,Booker,2.1,
2/09/2019,Rhode Island,1,Booker,8,
2/09/2019,Guam,1,Booker,2.5,
2/09/2019,Kansas,1,Booker,0.7,
2/09/2019,Indiana,1,Booker,0.5,
2/09/2019,Nebraska,1,Booker,0.9,
2/09/2019,West Virginia,1,Booker,2.5,
2/09/2019,Kentucky,1,Booker,3.9,
2/09/2019,Oregon,1,Booker,0.8,
2/09/2019,District of Columbia,1,Booker,10.2,
2/09/2019,Montana,1,Booker,0.6,
2/09/2019,New Jersey,1,Booker,11,
2/09/2019,New Mexico,1,Booker,1.5,
2/09/2019,South Dakota,1,Booker,0.8,
2/09/2019,Virgin Islands,1,Booker,2.5,
2/09/2019,US,1,Booker,2.8,
2/09/2019,Iowa,1,Buttigieg,10.5,
2/09/2019,New Hampshire,1,Buttigieg,8.2,
2/09/2019,Nevada,1,Buttigieg,5.6,
2/09/2019,South Carolina,1,Buttigieg,3.8,
2/09/2019,Alabama,1,Buttigieg,4.5,
2/09/2019,American Samoa,1,Buttigieg,5.7,
2/09/2019,Arkansas,1,Buttigieg,4.7,
2/09/2019,California,1,Buttigieg,6.5,
2/09/2019,Colorado,1,Buttigieg,4.8,
2/09/2019,Democrats Abroad,1,Buttigieg,5.7,
2/09/2019,Maine,1,Buttigieg,8.6,
2/09/2019,Massachusetts,1,Buttigieg,11.1,
2/09/2019,Minnesota,1,Buttigieg,8.7,
2/09/2019,North Carolina,1,Buttigieg,5,
2/09/2019,Oklahoma,1,Buttigieg,4.1,
2/09/2019,Tennessee,1,Buttigieg,5.4,
2/09/2019,Texas,1,Buttigieg,4.9,
2/09/2019,Utah,1,Buttigieg,6.7,
2/09/2019,Vermont,1,Buttigieg,7.3,
2/09/2019,Virginia,1,Buttigieg,6.5,
2/09/2019,Idaho,1,Buttigieg,7.4,
2/09/2019,Michigan,1,Buttigieg,7.3,
2/09/2019,Mississippi,1,Buttigieg,2.7,
2/09/2019,Missouri,1,Buttigieg,4.1,
2/09/2019,North Dakota,1,Buttigieg,7.7,
2/09/2019,Washington,1,Buttigieg,5.2,
2/09/2019,Northern Marianas,1,Buttigieg,5.7,
2/09/2019,Arizona,1,Buttigieg,7.7,
2/09/2019,Florida,1,Buttigieg,3.7,
2/09/2019,Illinois,1,Buttigieg,5.4,
2/09/2019,Ohio,1,Buttigieg,9.2,
2/09/2019,Georgia,1,Buttigieg,3.2,
2/09/2019,Puerto Rico,1,Buttigieg,5.7,
2/09/2019,Alaska,1,Buttigieg,7.4,
2/09/2019,Hawaii,1,Buttigieg,5.7,
2/09/2019,Louisiana,1,Buttigieg,3.5,
2/09/2019,Wyoming,1,Buttigieg,8,
2/09/2019,Wisconsin,1,Buttigieg,7.4,
2/09/2019,Connecticut,1,Buttigieg,10.2,
2/09/2019,Delaware,1,Buttigieg,9.8,
2/09/2019,Maryland,1,Buttigieg,8.6,
2/09/2019,New York,1,Buttigieg,9,
2/09/2019,Pennsylvania,1,Buttigieg,8.1,
2/09/2019,Rhode Island,1,Buttigieg,6.1,
2/09/2019,Guam,1,Buttigieg,5.7,
2/09/2019,Kansas,1,Buttigieg,7.1,
2/09/2019,Indiana,1,Buttigieg,18.9,
2/09/2019,Nebraska,1,Buttigieg,6.5,
2/09/2019,West Virginia,1,Buttigieg,4.7,
2/09/2019,Kentucky,1,Buttigieg,5.3,
2/09/2019,Oregon,1,Buttigieg,5.4,
2/09/2019,District of Columbia,1,Buttigieg,6.9,
2/09/2019,Montana,1,Buttigieg,8.2,
2/09/2019,New Jersey,1,Buttigieg,8.4,
2/09/2019,New Mexico,1,Buttigieg,4.7,
2/09/2019,South Dakota,1,Buttigieg,7.5,
2/09/2019,Virgin Islands,1,Buttigieg,5.7,
2/09/2019,US,1,Buttigieg,6.7,
2/09/2019,Iowa,1,Klobuchar,3,
2/09/2019,New Hampshire,1,Klobuchar,1.6,
2/09/2019,Nevada,1,Klobuchar,1,
2/09/2019,South Carolina,1,Klobuchar,1,
2/09/2019,Alabama,1,Klobuchar,3,
2/09/2019,American Samoa,1,Klobuchar,1.2,
2/09/2019,Arkansas,1,Klobuchar,3.3,
2/09/2019,California,1,Klobuchar,0.2,
2/09/2019,Colorado,1,Klobuchar,0.4,
2/09/2019,Democrats Abroad,1,Klobuchar,1.2,
2/09/2019,Maine,1,Klobuchar,0.8,
2/09/2019,Massachusetts,1,Klobuchar,0.4,
2/09/2019,Minnesota,1,Klobuchar,15.4,
2/09/2019,North Carolina,1,Klobuchar,0.8,
2/09/2019,Oklahoma,1,Klobuchar,2.2,
2/09/2019,Tennessee,1,Klobuchar,3.6,
2/09/2019,Texas,1,Klobuchar,0.7,
2/09/2019,Utah,1,Klobuchar,2.3,
2/09/2019,Vermont,1,Klobuchar,0.9,
2/09/2019,Virginia,1,Klobuchar,2.7,
2/09/2019,Idaho,1,Klobuchar,3.6,
2/09/2019,Michigan,1,Klobuchar,3.4,
2/09/2019,Mississippi,1,Klobuchar,1.9,
2/09/2019,Missouri,1,Klobuchar,3.4,
2/09/2019,North Dakota,1,Klobuchar,3.8,
2/09/2019,Washington,1,Klobuchar,0.4,
2/09/2019,Northern Marianas,1,Klobuchar,1.2,
2/09/2019,Arizona,1,Klobuchar,3.1,
2/09/2019,Florida,1,Klobuchar,0.2,
2/09/2019,Illinois,1,Klobuchar,1,
2/09/2019,Ohio,1,Klobuchar,3.1,
2/09/2019,Georgia,1,Klobuchar,2.7,
2/09/2019,Puerto Rico,1,Klobuchar,1.2,
2/09/2019,Alaska,1,Klobuchar,0.8,
2/09/2019,Hawaii,1,Klobuchar,0.1,
2/09/2019,Louisiana,1,Klobuchar,3.1,
2/09/2019,Wyoming,1,Klobuchar,2.5,
2/09/2019,Wisconsin,1,Klobuchar,2,
2/09/2019,Connecticut,1,Klobuchar,0.2,
2/09/2019,Delaware,1,Klobuchar,0.2,
2/09/2019,Maryland,1,Klobuchar,0.2,
2/09/2019,New York,1,Klobuchar,0.1,
2/09/2019,Pennsylvania,1,Klobuchar,1.8,
2/09/2019,Rhode Island,1,Klobuchar,0.2,
2/09/2019,Guam,1,Klobuchar,1.2,
2/09/2019,Kansas,1,Klobuchar,2.6,
2/09/2019,Indiana,1,Klobuchar,5.3,
2/09/2019,Nebraska,1,Klobuchar,0.1,
2/09/2019,West Virginia,1,Klobuchar,4.2,
2/09/2019,Kentucky,1,Klobuchar,3.8,
2/09/2019,Oregon,1,Klobuchar,0.2,
2/09/2019,District of Columbia,1,Klobuchar,0.7,
2/09/2019,Montana,1,Klobuchar,2.2,
2/09/2019,New Jersey,1,Klobuchar,0.1,
2/09/2019,New Mexico,1,Klobuchar,0.1,
2/09/2019,South Dakota,1,Klobuchar,2.6,
2/09/2019,Virgin Islands,1,Klobuchar,1.2,
2/09/2019,US,1,Klobuchar,1.9,
2/09/2019,Iowa,1,Sanders,15,
2/09/2019,New Hampshire,1,Sanders,20.3,
2/09/2019,Nevada,1,Sanders,17.3,
2/09/2019,South Carolina,1,Sanders,13,
2/09/2019,Alabama,1,Sanders,12.9,
2/09/2019,American Samoa,1,Sanders,20.3,
2/09/2019,Arkansas,1,Sanders,14.1,
2/09/2019,California,1,Sanders,20.7,
2/09/2019,Colorado,1,Sanders,25.4,
2/09/2019,Democrats Abroad,1,Sanders,20.3,
2/09/2019,Maine,1,Sanders,21.6,
2/09/2019,Massachusetts,1,Sanders,15.4,
2/09/2019,Minnesota,1,Sanders,17.1,
2/09/2019,North Carolina,1,Sanders,17.7,
2/09/2019,Oklahoma,1,Sanders,13.5,
2/09/2019,Tennessee,1,Sanders,13.7,
2/09/2019,Texas,1,Sanders,18.2,
2/09/2019,Utah,1,Sanders,15.9,
2/09/2019,Vermont,1,Sanders,34.8,
2/09/2019,Virginia,1,Sanders,15,
2/09/2019,Idaho,1,Sanders,11.8,
2/09/2019,Michigan,1,Sanders,19,
2/09/2019,Mississippi,1,Sanders,14.3,
2/09/2019,Missouri,1,Sanders,14.9,
2/09/2019,North Dakota,1,Sanders,13.9,
2/09/2019,Washington,1,Sanders,24.9,
2/09/2019,Northern Marianas,1,Sanders,20.3,
2/09/2019,Arizona,1,Sanders,17.9,
2/09/2019,Florida,1,Sanders,21.9,
2/09/2019,Illinois,1,Sanders,14.1,
2/09/2019,Ohio,1,Sanders,19.4,
2/09/2019,Georgia,1,Sanders,15.5,
2/09/2019,Puerto Rico,1,Sanders,20.3,
2/09/2019,Alaska,1,Sanders,13.6,
2/09/2019,Hawaii,1,Sanders,24.2,
2/09/2019,Louisiana,1,Sanders,14.8,
2/09/2019,Wyoming,1,Sanders,15.3,
2/09/2019,Wisconsin,1,Sanders,23.5,
2/09/2019,Connecticut,1,Sanders,21.3,
2/09/2019,Delaware,1,Sanders,17.6,
2/09/2019,Maryland,1,Sanders,19.5,
2/09/2019,New York,1,Sanders,20.1,
2/09/2019,Pennsylvania,1,Sanders,16.3,
2/09/2019,Rhode Island,1,Sanders,21.9,
2/09/2019,Guam,1,Sanders,20.3,
2/09/2019,Kansas,1,Sanders,14,
2/09/2019,Indiana,1,Sanders,15.1,
2/09/2019,Nebraska,1,Sanders,14.3,
2/09/2019,West Virginia,1,Sanders,13.6,
2/09/2019,Kentucky,1,Sanders,13.6,
2/09/2019,Oregon,1,Sanders,24.4,
2/09/2019,District of Columbia,1,Sanders,17,
2/09/2019,Montana,1,Sanders,15.7,
2/09/2019,New Jersey,1,Sanders,19.8,
2/09/2019,New Mexico,1,Sanders,24.1,
2/09/2019,South Dakota,1,Sanders,14.3,
2/09/2019,Virgin Islands,1,Sanders,20.3,
2/09/2019,US,1,Sanders,18,
2/09/2019,Iowa,1,Steyer,3,
2/09/2019,New Hampshire,1,Steyer,1.5,
2/09/2019,Nevada,1,Steyer,4,
2/09/2019,South Carolina,1,Steyer,2,
2/09/2019,Alabama,1,Steyer,2.3,
2/09/2019,American Samoa,1,Steyer,0.5,
2/09/2019,Arkansas,1,Steyer,2.4,
2/09/2019,California,1,Steyer,0.7,
2/09/2019,Colorado,1,Steyer,0.3,
2/09/2019,Democrats Abroad,1,Steyer,0.5,
2/09/2019,Maine,1,Steyer,3.3,
2/09/2019,Massachusetts,1,Steyer,0.6,
2/09/2019,Minnesota,1,Steyer,0.3,
2/09/2019,North Carolina,1,Steyer,0.8,
2/09/2019,Oklahoma,1,Steyer,3,
2/09/2019,Tennessee,1,Steyer,2.6,
2/09/2019,Texas,1,Steyer,0.9,
2/09/2019,Utah,1,Steyer,3.2,
2/09/2019,Vermont,1,Steyer,0.4,
2/09/2019,Virginia,1,Steyer,1.6,
2/09/2019,Idaho,1,Steyer,3,
2/09/2019,Michigan,1,Steyer,1,
2/09/2019,Mississippi,1,Steyer,1.8,
2/09/2019,Missouri,1,Steyer,2.2,
2/09/2019,North Dakota,1,Steyer,3.5,
2/09/2019,Washington,1,Steyer,0.2,
2/09/2019,Northern Marianas,1,Steyer,0.5,
2/09/2019,Arizona,1,Steyer,1.2,
2/09/2019,Florida,1,Steyer,1.3,
2/09/2019,Illinois,1,Steyer,2.3,
2/09/2019,Ohio,1,Steyer,0.7,
2/09/2019,Georgia,1,Steyer,1.9,
2/09/2019,Puerto Rico,1,Steyer,0.5,
2/09/2019,Alaska,1,Steyer,4.1,
2/09/2019,Hawaii,1,Steyer,0.1,
2/09/2019,Louisiana,1,Steyer,2.4,
2/09/2019,Wyoming,1,Steyer,3.6,
2/09/2019,Wisconsin,1,Steyer,0.9,
2/09/2019,Connecticut,1,Steyer,0.7,
2/09/2019,Delaware,1,Steyer,1.5,
2/09/2019,Maryland,1,Steyer,0.2,
2/09/2019,New York,1,Steyer,0.2,
2/09/2019,Pennsylvania,1,Steyer,0.6,
2/09/2019,Rhode Island,1,Steyer,0.2,
2/09/2019,Guam,1,Steyer,0.5,
2/09/2019,Kansas,1,Steyer,3,
2/09/2019,Indiana,1,Steyer,0.6,
2/09/2019,Nebraska,1,Steyer,2,
2/09/2019,West Virginia,1,Steyer,2.2,
2/09/2019,Kentucky,1,Steyer,2.3,
2/09/2019,Oregon,1,Steyer,0.2,
2/09/2019,District of Columbia,1,Steyer,0.2,
2/09/2019,Montana,1,Steyer,3.5,
2/09/2019,New Jersey,1,Steyer,0.5,
2/09/2019,New Mexico,1,Steyer,0.4,
2/09/2019,South Dakota,1,Steyer,3.7,
2/09/2019,Virgin Islands,1,Steyer,0.5,
2/09/2019,US,1,Steyer,1.6,
2/09/2019,Iowa,1,Warren,21.3,
2/09/2019,New Hampshire,1,Warren,18.8,
2/09/2019,Nevada,1,Warren,20.9,
2/09/2019,South Carolina,1,Warren,12.2,
2/09/2019,Alabama,1,Warren,14.1,
2/09/2019,American Samoa,1,Warren,18.7,
2/09/2019,Arkansas,1,Warren,13.3,
2/09/2019,California,1,Warren,23.9,
2/09/2019,Colorado,1,Warren,20.3,
2/09/2019,Democrats Abroad,1,Warren,18.7,
2/09/2019,Maine,1,Warren,19.2,
2/09/2019,Massachusetts,1,Warren,26.9,
2/09/2019,Minnesota,1,Warren,17.2,
2/09/2019,North Carolina,1,Warren,16.1,
2/09/2019,Oklahoma,1,Warren,13.6,
2/09/2019,Tennessee,1,Warren,14.2,
2/09/2019,Texas,1,Warren,17.2,
2/09/2019,Utah,1,Warren,21.1,
2/09/2019,Vermont,1,Warren,17.5,
2/09/2019,Virginia,1,Warren,16.5,
2/09/2019,Idaho,1,Warren,19,
2/09/2019,Michigan,1,Warren,16.9,
2/09/2019,Mississippi,1,Warren,12.8,
2/09/2019,Missouri,1,Warren,14.4,
2/09/2019,North Dakota,1,Warren,19.6,
2/09/2019,Washington,1,Warren,18.8,
2/09/2019,Northern Marianas,1,Warren,18.7,
2/09/2019,Arizona,1,Warren,16.7,
2/09/2019,Florida,1,Warren,17.4,
2/09/2019,Illinois,1,Warren,15.2,
2/09/2019,Ohio,1,Warren,16,
2/09/2019,Georgia,1,Warren,15.4,
2/09/2019,Puerto Rico,1,Warren,18.7,
2/09/2019,Alaska,1,Warren,21.1,
2/09/2019,Hawaii,1,Warren,20.5,
2/09/2019,Louisiana,1,Warren,13.3,
2/09/2019,Wyoming,1,Warren,21.7,
2/09/2019,Wisconsin,1,Warren,19.8,
2/09/2019,Connecticut,1,Warren,22,
2/09/2019,Delaware,1,Warren,17.2,
2/09/2019,Maryland,1,Warren,20.2,
2/09/2019,New York,1,Warren,20.5,
2/09/2019,Pennsylvania,1,Warren,18.1,
2/09/2019,Rhode Island,1,Warren,18,
2/09/2019,Guam,1,Warren,18.7,
2/09/2019,Kansas,1,Warren,20,
2/09/2019,Indiana,1,Warren,14.5,
2/09/2019,Nebraska,1,Warren,24.2,
2/09/2019,West Virginia,1,Warren,15,
2/09/2019,Kentucky,1,Warren,13.8,
2/09/2019,Oregon,1,Warren,19.1,
2/09/2019,District of Columbia,1,Warren,16.6,
2/09/2019,Montana,1,Warren,21.1,
2/09/2019,New Jersey,1,Warren,18.1,
2/09/2019,New Mexico,1,Warren,18.2,
2/09/2019,South Dakota,1,Warren,20.9,
2/09/2019,Virgin Islands,1,Warren,18.7,
2/09/2019,US,1,Warren,18.1,
2/09/2019,Iowa,1,Yang,2.2,
2/09/2019,New Hampshire,1,Yang,3.1,
2/09/2019,Nevada,1,Yang,4.3,
2/09/2019,South Carolina,1,Yang,1.5,
2/09/2019,Alabama,1,Yang,0.7,
2/09/2019,American Samoa,1,Yang,2.1,
2/09/2019,Arkansas,1,Yang,0.3,
2/09/2019,California,1,Yang,3.3,
2/09/2019,Colorado,1,Yang,5.4,
2/09/2019,Democrats Abroad,1,Yang,2.1,
2/09/2019,Maine,1,Yang,3.9,
2/09/2019,Massachusetts,1,Yang,2.2,
2/09/2019,Minnesota,1,Yang,1,
2/09/2019,North Carolina,1,Yang,1.6,
2/09/2019,Oklahoma,1,Yang,0.5,
2/09/2019,Tennessee,1,Yang,0.4,
2/09/2019,Texas,1,Yang,3.3,
2/09/2019,Utah,1,Yang,0.8,
2/09/2019,Vermont,1,Yang,3.3,
2/09/2019,Virginia,1,Yang,1.2,
2/09/2019,Idaho,1,Yang,0.2,
2/09/2019,Michigan,1,Yang,1.5,
2/09/2019,Mississippi,1,Yang,0.7,
2/09/2019,Missouri,1,Yang,0.4,
2/09/2019,North Dakota,1,Yang,0.6,
2/09/2019,Washington,1,Yang,6.5,
2/09/2019,Northern Marianas,1,Yang,2.1,
2/09/2019,Arizona,1,Yang,1.5,
2/09/2019,Florida,1,Yang,7.3,
2/09/2019,Illinois,1,Yang,2.2,
2/09/2019,Ohio,1,Yang,1.5,
2/09/2019,Georgia,1,Yang,0.9,
2/09/2019,Puerto Rico,1,Yang,2.1,
2/09/2019,Alaska,1,Yang,0.6,
2/09/2019,Hawaii,1,Yang,7.4,
2/09/2019,Louisiana,1,Yang,0.4,
2/09/2019,Wyoming,1,Yang,0.7,
2/09/2019,Wisconsin,1,Yang,2.1,
2/09/2019,Connecticut,1,Yang,1.2,
2/09/2019,Delaware,1,Yang,1.4,
2/09/2019,Maryland,1,Yang,3.6,
2/09/2019,New York,1,Yang,2.9,
2/09/2019,Pennsylvania,1,Yang,1.4,
2/09/2019,Rhode Island,1,Yang,4.2,
2/09/2019,Guam,1,Yang,2.1,
2/09/2019,Kansas,1,Yang,0.4,
2/09/2019,Indiana,1,Yang,0.4,
2/09/2019,Nebraska,1,Yang,0.3,
2/09/2019,West Virginia,1,Yang,0.3,
2/09/2019,Kentucky,1,Yang,0.3,
2/09/2019,Oregon,1,Yang,7.5,
2/09/2019,District of Columbia,1,Yang,3.8,
2/09/2019,Montana,1,Yang,0.8,
2/09/2019,New Jersey,1,Yang,3.6,
2/09/2019,New Mexico,1,Yang,8.2,
2/09/2019,South Dakota,1,Yang,0.4,
2/09/2019,Virgin Islands,1,Yang,2.1,
2/09/2019,US,1,Yang,2.2,
2/09/2019,Iowa,2,Biden,41.1,
2/09/2019,New Hampshire,2,Biden,41.7,
2/09/2019,Nevada,2,Biden,43,
2/09/2019,South Carolina,2,Biden,75.5,
2/09/2019,Alabama,2,Biden,68.8,
2/09/2019,American Samoa,2,Biden,49.6,
2/09/2019,Arkansas,2,Biden,64.1,
2/09/2019,California,2,Biden,36.2,
2/09/2019,Colorado,2,Biden,33.9,
2/09/2019,Democrats Abroad,2,Biden,48.9,
2/09/2019,Maine,2,Biden,31.8,
2/09/2019,Massachusetts,2,Biden,31.9,
2/09/2019,Minnesota,2,Biden,34.2,
2/09/2019,North Carolina,2,Biden,61.3,
2/09/2019,Oklahoma,2,Biden,64.7,
2/09/2019,Tennessee,2,Biden,65.7,
2/09/2019,Texas,2,Biden,52,
2/09/2019,Utah,2,Biden,47.2,
2/09/2019,Vermont,2,Biden,19.2,
2/09/2019,Virginia,2,Biden,57.7,
2/09/2019,Idaho,2,Biden,54.7,
2/09/2019,Michigan,2,Biden,53,
2/09/2019,Mississippi,2,Biden,72.6,
2/09/2019,Missouri,2,Biden,65.7,
2/09/2019,North Dakota,2,Biden,49.9,
2/09/2019,Washington,2,Biden,36.1,
2/09/2019,Northern Marianas,2,Biden,48.4,
2/09/2019,Arizona,2,Biden,54.3,
2/09/2019,Florida,2,Biden,43.5,
2/09/2019,Illinois,2,Biden,64.2,
2/09/2019,Ohio,2,Biden,50.2,
2/09/2019,Georgia,2,Biden,63.2,
2/09/2019,Puerto Rico,2,Biden,46.4,
2/09/2019,Alaska,2,Biden,47.4,
2/09/2019,Hawaii,2,Biden,33.3,
2/09/2019,Louisiana,2,Biden,63.3,
2/09/2019,Wyoming,2,Biden,42.1,
2/09/2019,Wisconsin,2,Biden,36.7,
2/09/2019,Connecticut,2,Biden,31,
2/09/2019,Delaware,2,Biden,45.3,
2/09/2019,Maryland,2,Biden,32.4,
2/09/2019,New York,2,Biden,28.8,
2/09/2019,Pennsylvania,2,Biden,51.4,
2/09/2019,Rhode Island,2,Biden,32.8,
2/09/2019,Guam,2,Biden,43.7,
2/09/2019,Kansas,2,Biden,48.4,
2/09/2019,Indiana,2,Biden,39.2,
2/09/2019,Nebraska,2,Biden,43.6,
2/09/2019,West Virginia,2,Biden,56.8,
2/09/2019,Kentucky,2,Biden,54.7,
2/09/2019,Oregon,2,Biden,32.9,
2/09/2019,District of Columbia,2,Biden,37.7,
2/09/2019,Montana,2,Biden,37.8,
2/09/2019,New Jersey,2,Biden,28.3,
2/09/2019,New Mexico,2,Biden,32.7,
2/09/2019,South Dakota,2,Biden,40.8,
2/09/2019,Virgin Islands,2,Biden,41.7,
2/09/2019,US,2,Biden,49,
2/09/2019,Iowa,2,Bloomberg,0,
2/09/2019,New Hampshire,2,Bloomberg,0,
2/09/2019,Nevada,2,Bloomberg,0,
2/09/2019,South Carolina,2,Bloomberg,0,
2/09/2019,Alabama,2,Bloomberg,0,
2/09/2019,American Samoa,2,Bloomberg,0,
2/09/2019,Arkansas,2,Bloomberg,0,
2/09/2019,California,2,Bloomberg,0,
2/09/2019,Colorado,2,Bloomberg,0,
2/09/2019,Democrats Abroad,2,Bloomberg,0,
2/09/2019,Maine,2,Bloomberg,0,
2/09/2019,Massachusetts,2,Bloomberg,0,
2/09/2019,Minnesota,2,Bloomberg,0,
2/09/2019,North Carolina,2,Bloomberg,0,
2/09/2019,Oklahoma,2,Bloomberg,0,
2/09/2019,Tennessee,2,Bloomberg,0,
2/09/2019,Texas,2,Bloomberg,0,
2/09/2019,Utah,2,Bloomberg,0,
2/09/2019,Vermont,2,Bloomberg,0,
2/09/2019,Virginia,2,Bloomberg,0,
2/09/2019,Idaho,2,Bloomberg,0,
2/09/2019,Michigan,2,Bloomberg,0,
